Time,vsa,Isa,Vpmax
1,2.277704153,0.244546896,5.768656541
2,3.896680899,0.244316093,5.768656541
3,4.187698793,0.244363506,5.768656541
4,5.660590753,0.244163309,5.776287579
5,4.383565532,0.244539238,5.776287579
6,9.7612627,0.243520947,5.776287579
7,14.89441294,0.242552666,5.783921806
8,19.94769626,0.241490078,5.783921806
9,25.05906893,0.230935598,5.783921806
10,29.69074028,0.105527011,5.791559203
11,30.26539088,0.0782983989,5.791559203
12,30.03926701,0.0892725929,5.791559203
13,29.69510794,0.105435703,5.799199748
14,30.26595251,0.0783653213,5.799199748
15,30.03941397,0.0893653613,5.799199748
16,29.69472009,0.105562314,5.799199748
17,30.26622102,0.078446476,5.806843419
18,30.03953564,0.089459224,5.806843419
19,29.69432977,0.10568893,5.806843419
20,24.49872902,0.235715941,5.814492573
21,20.00415035,0.242879128,5.814492573
22,24.98815658,0.232741979,5.814492573
23,29.99987628,0.0915205547,5.822144808
24,25.01097457,0.232757714,5.822144808
25,20.02410259,0.243305585,5.822144808
26,24.98883865,0.233122556,5.829800103
27,29.99987665,0.091654325,5.829800103
28,25.0109702,0.2331427,5.829800103
29,20.02410646,0.243738402,5.837458437
30,24.9888072,0.233508409,5.837458437
31,29.99985469,0.0917889444,5.837458437
32,25.01096515,0.233527476,5.837458437
33,20.02411032,0.244171215,5.845122159
34,24.98877564,0.233894045,5.845122159
35,29.99983275,0.0919233614,5.845122159
36,25.0109601,0.233912029,5.852788874
37,20.02411418,0.244604017,5.852788874
38,24.57554444,0.237082215,5.852788874
39,30.07151192,0.0886151739,5.860458559
40,29.69480019,0.106424501,5.860458559
41,30.26856529,0.0790817651,5.860458559
42,30.04052249,0.0902050239,5.86814796
43,29.69121246,0.106697726,5.86814796
44,30.2686363,0.0791715742,5.86814796
45,30.04062621,0.0902986415,5.86814796
46,29.69082124,0.106823407,5.875849898
47,30.26890456,0.0792515458,5.875849898
48,30.0407469,0.0903913282,5.875849898
49,29.69043187,0.1069489,5.883554866
50,30.26917294,0.0793313966,5.883554866
51,30.04086749,0.0904838942,5.883554866
52,29.69004259,0.107074278,5.891262843
53,30.26944132,0.0794111266,5.891262843
54,30.04098798,0.0905763429,5.891262843
55,29.6896534,0.107199543,5.898973806
56,30.26970972,0.0794907464,5.898973806
57,30.04110838,0.0906686779,5.898973806
58,29.6892643,0.107324706,5.898973806
59,30.26997813,0.0795702348,5.906690102
60,30.04122868,0.0907608921,5.906690102
61,29.6889735,0.10727527,5.906690102
62,30.26897044,0.0794125867,5.899207326
63,30.04031767,0.0904301842,5.89164453
64,29.69041231,0.106804727,5.884086359
65,30.26794785,0.0791043924,5.876532832
66,30.03984793,0.0900768136,5.868983967
67,29.6918974,0.10633099,5.861439784
68,30.26692942,0.0787947556,5.853907409
69,30.03937773,0.0897222101,5.838883647
70,29.69338195,0.105856213,5.831378727
71,30.2659122,0.0784838363,5.823870407
72,30.03890682,0.089366381,5.816366763
73,29.694866,0.105380398,5.808867816
74,30.26489613,0.0781716238,5.801373583
75,30.03843522,0.0890093261,5.793884083
76,29.69634961,0.104903531,5.786399335
77,30.52754938,0.0647932623,5.778919357
78,24.93502541,0.230909631,5.771444168
79,20.02113812,0.240176956,5.763973785
80,24.98904338,0.229854162,5.756508228
81,30.00030426,0.090059217,5.749047514
82,25.01098956,0.229033159,5.734140688
83,20.02401217,0.238719707,5.726686499
84,24.98925161,0.228538639,5.719237219
85,30.00055866,0.089531806,5.711792866
86,25.01101082,0.227720264,5.704364066
87,20.02399702,0.23726334,5.696949042
88,24.98935674,0.227221815,5.689538892
89,30.00081231,0.0890023024,5.682133635
90,25.01103208,0.226405277,5.674733288
91,20.02398199,0.235806933,5.667337871
92,24.98946209,0.225902955,5.652561892
93,30.00106906,0.0884705216,5.645181367
94,25.01105344,0.225088211,5.637797708
95,20.02396707,0.234350495,5.630419059
96,24.98956763,0.224582067,5.623045438
97,30.00132888,0.0879364421,5.615676862
98,25.0110749,0.223769103,5.608313348
99,20.02395228,0.232894017,5.600954915
100,24.98967339,0.223259189,5.593601579
101,30.00158214,0.0874005188,5.586253357
102,25.01109619,0.222447966,5.571572326
103,20.02393761,0.231437507,5.564231383
104,24.98977926,0.221934339,5.556895616
105,30.0018518,0.0868616539,5.549583301
106,25.01111798,0.221124825,5.542276174
107,20.02392308,0.229980959,5.534974173
108,24.9898854,0.220607539,5.527677316
109,30.00055331,0.0863937863,5.520385619
110,25.0110919,0.219800032,5.505817774
111,20.02390687,0.228524382,5.498533483
112,24.9899919,0.219278807,5.491254414
113,30.00066231,0.0858578453,5.483980583
114,25.01110881,0.218472987,5.476712006
115,20.02389242,0.227067765,5.469448701
116,24.99009857,0.21794817,5.462190685
117,30.00077169,0.0853196411,5.454937972
118,25.01112575,0.217144006,5.440448528
119,20.02387811,0.225611117,5.433203622
120,24.99020547,0.216615657,5.42596408
121,30.00088016,0.0847575556,5.418725465
122,25.0111395,0.215698162,5.411482357
123,20.02385642,0.223964978,5.397028022
124,24.9903229,0.215050662,5.389813042
125,30.00100921,0.0841266186,5.382604788
126,25.01115957,0.21413474,5.368208528
127,20.02384002,0.222255562,5.361010921
128,24.99044893,0.213483002,5.353820104
129,30.00113675,0.0834925622,5.339458912
130,25.01117963,0.212568722,5.33227892
131,20.02382383,0.220546095,5.317939517
132,24.99057529,0.21191282,5.310780142
133,30.00126753,0.0828551521,5.303618006
134,25.0111998,0.21100016,5.289314505
135,20.02380786,0.21883659,5.282173175
136,24.99070199,0.210340161,5.275029132
137,30.00148914,0.0822103559,5.260762005
138,25.01122278,0.20942905,5.253629261
139,20.02379221,0.217127035,5.246503542
140,24.99082904,0.208765051,5.232300537
141,30.00160764,0.0815670482,5.225202424
142,25.01124263,0.207855486,5.218111301
143,20.02377667,0.215417447,5.203950091
144,24.99095641,0.207187529,5.196870339
145,30.00172668,0.080920433,5.182732003
146,25.01126252,0.206279474,5.175673454
147,20.02376137,0.213707818,5.168612292
148,24.9910842,0.20560763,5.154511318
149,30.00184563,0.080270528,5.147461815
150,25.01128245,0.20470106,5.140419466
151,20.02374632,0.211998152,5.126356297
152,24.99121044,0.204025405,5.119325771
153,30.00196607,0.0796172337,5.105286376
154,25.01130245,0.203120265,5.09826779
155,20.02373152,0.210288444,5.091256459
156,24.99133643,0.202440873,5.077265883
157,30.00208709,0.078960575,5.07028172
158,25.01132251,0.201537134,5.056335076
159,20.02371698,0.208578705,5.049362873
160,24.99146276,0.200854075,5.042397935
161,30.00220676,0.0783006051,5.028489913
162,25.01134256,0.1999517,5.021537095
163,20.02370271,0.206868922,5.007653438
164,24.99158944,0.199265031,5.000712853
165,30.00233034,0.0776370719,4.993779631
166,25.01136277,0.198364006,4.979935335
167,20.02368873,0.205159111,4.973014502
168,24.99171608,0.197673799,4.959195106
169,30.00245317,0.0769701636,4.952286773
170,25.01138301,0.196774071,4.938492497
171,20.02367505,0.203449254,4.931606584
172,24.99184085,0.1960804,4.924718362
173,30.00265167,0.0762964589,4.91097155
174,25.0114056,0.195181929,4.90411
175,20.02366175,0.201739375,4.890409311
176,24.99196619,0.194484866,4.883560388
177,30.00300004,0.0756126717,4.869885072
178,25.01143283,0.193587592,4.863058708
179,20.02364894,0.200029454,4.856230068
180,24.99209202,0.192887224,4.842595477
181,30.00336147,0.0750641185,4.842595477
182,25.01147883,0.192666572,4.842595477
183,20.02367769,0.199405985,4.835899471
184,24.99215907,0.192641206,4.835899471
185,30.00341798,0.0749459019,4.835899471
