Time,Vsa,Isa,Pmax,Psa,Psaold,Dp
174,25.40924437,0.192771832,4.90411,4.898186587,0.944232402,3.953954185
175,24.41738859,0.197269536,4.890409311,4.816806917,0.950209266,3.866597652
176,25.40751564,0.192007647,4.883560388,4.878437294,0.936697266,3.941740028
177,26.38893733,0.182023779,4.869885072,4.803414097,0.874335586,3.929078511
178,25.40577336,0.191242648,4.863058708,4.858667372,0.929184414,3.929482958
179,24.41375608,0.195642453,4.856230068,4.776367126,0.934460181,3.841906945
180,25.40404456,0.190476662,4.842595477,4.838877609,0.921693255,3.917184354
181,26.38639751,0.180946486,4.842595477,4.774525908,0.863933685,3.910592222
182,25.40374255,0.190358605,4.842595477,4.835820994,0.920540138,3.915280855
183,24.41240074,0.195048091,4.835899471,4.761592161,0.928739461,3.8328527
184,25.40348516,0.190240559,4.835899471,4.832773217,0.919389478,3.913383739
185,26.3859029,0.180733803,4.835899471,4.768824577,0.861887802,3.906936775
186,25.40320849,0.19012262,4.835899471,4.829724555,0.918239886,3.911484668
187,24.41184423,0.194798659,4.835899471,4.75539452,0.926344475,3.829050044
188,25.40295156,0.190004528,4.829274617,4.826675821,0.917090261,3.90958556
189,26.38540812,0.180521006,4.829274617,4.763120418,0.859843289,3.903277128
190,25.40267431,0.18988656,4.829274617,4.82362644,0.915941831,3.907684608
191,24.41128761,0.194549184,4.829274617,4.749196085,0.923952223,3.825243862
192,25.40241786,0.189768432,4.822654103,4.820577006,0.91479334,3.905783666
193,26.38491316,0.180308106,4.822654103,4.757413719,0.857800257,3.899613462
194,25.40214003,0.189650436,4.822654103,4.817526932,0.913646083,3.903880849
195,24.41073088,0.194299677,4.822654103,4.742997125,0.921562809,3.821434316
196,25.40188407,0.189532265,4.816039455,4.814476623,0.912498659,3.901977964
197,26.38441803,0.180095089,4.816039455,4.751704113,0.855758575,3.895945538
198,25.40160564,0.18941423,4.816039455,4.811425573,0.91135247,3.900073103
199,24.41017404,0.194050134,4.816039455,4.736797543,0.919176198,3.817621345
200,25.4013502,0.189296031,4.816039455,4.808374775,0.91020626,3.898168514
201,26.38392272,0.179881969,4.809429165,4.745991969,0.85371838,3.892273589
202,25.40107113,0.189177968,4.809429165,4.805323021,0.909061245,3.896261777
203,24.40961709,0.19380056,4.809429165,4.730597461,0.916792437,3.813805024
204,25.40081623,0.189059726,4.809429165,4.802271357,0.907916107,3.89435525
205,26.38342724,0.179668731,4.802823242,4.740276892,0.851679534,3.888597358
206,25.40053652,0.188941627,4.802823242,4.799218697,0.906772189,3.892446508
207,24.40906003,0.193550942,4.802823242,4.724396562,0.914411405,3.809985157
208,25.40028217,0.18882335,4.802823242,4.79616637,0.905628201,3.890538169
209,26.38293158,0.179455391,4.796223211,4.734559302,0.849642191,3.884917112
210,25.40000179,0.188705226,4.796223211,4.793113078,0.904485487,3.888627592
211,24.40850286,0.193301297,4.796223211,4.718195261,0.912033263,3.806161997
212,25.39974801,0.188586903,4.796223211,4.790059814,0.903342546,3.886717269
213,26.38243575,0.179241944,4.796223211,4.728839071,0.847606308,3.881232763
214,25.39946696,0.188468746,4.789627564,4.787005687,0.902200959,3.884804728
215,24.40794559,0.193051612,4.789627564,4.711993242,0.909657891,3.802335351
216,25.39921376,0.188350391,4.789627564,4.783951843,0.9010592,3.882892643
217,26.38193975,0.179028387,4.789627564,4.723116119,0.84557186,3.877544259
218,25.39893201,0.188232207,4.783036308,4.780897028,0.899918799,3.880978229
219,24.40738821,0.192801892,4.783036308,4.705790626,0.907285336,3.79850529
220,25.39867942,0.188113809,4.783036308,4.777842329,0.898778119,3.87906421
221,26.38144357,0.178814719,4.783036308,4.717390419,0.843538842,3.873851577
222,25.39839695,0.187995589,4.776450972,4.774786594,0.897638818,3.877147776
223,24.40683074,0.19255214,4.776450972,4.69958749,0.904915628,3.794671861
224,25.39814499,0.187877159,4.776450972,4.771731325,0.896499325,3.875232
225,26.38094721,0.178600946,4.776450972,4.711662128,0.841507313,3.870154815
226,25.39786179,0.187758911,4.776450972,4.768674871,0.895361201,3.873313671
227,24.40627317,0.192302348,4.769870044,4.693383637,0.902548693,3.790834943
228,25.39761046,0.187640438,4.769870044,4.765618751,0.89422279,3.871395961
229,26.38045068,0.178387062,4.769870044,4.705931091,0.839477221,3.86645387
230,25.39732651,0.187522158,4.769870044,4.762561475,0.893085805,3.869475669
231,24.40571551,0.192052525,4.763293533,4.687179288,0.900184617,3.786994671
232,25.39707583,0.187403653,4.763293533,4.759504786,0.891948583,3.867556203
233,26.37995398,0.178173071,4.763293533,4.700197413,0.837448607,3.862748806
234,25.39679113,0.187285345,4.763293533,4.756446789,0.890812778,3.865634011
235,24.40515777,0.191802663,4.756722967,4.680974251,0.897823327,3.783150924
236,25.3965411,0.187166794,4.756722967,4.753389176,0.889676613,3.863712564
237,26.3794571,0.17795897,4.756722967,4.694461015,0.835421447,3.859039568
238,25.39625563,0.187048457,4.756722967,4.750330429,0.888541977,3.861788452
239,24.40459995,0.191552772,4.756722967,4.67476877,0.895464916,3.779303854
240,25.39600626,0.186929871,4.750156834,4.747272174,0.887406975,3.859865199
241,26.37912863,0.177819786,4.750156834,4.690731008,0.834104784,3.856626224
242,25.3960919,0.186978706,4.750156834,4.748528401,0.887873696,3.860654705
243,24.40462784,0.191568404,4.750156834,4.675155606,0.895612098,3.779543508
244,25.39622098,0.187027343,4.750156834,4.749787732,0.888340179,3.861447553
245,26.37932999,0.177905594,4.750156834,4.693030371,0.834916356,3.858114015
246,25.39631357,0.187076207,4.750156834,4.751046014,0.888807668,3.862238347
247,24.40486115,0.19167263,4.750156834,4.677743921,0.89659548,3.781148442
248,25.39644234,0.18712484,4.753456205,4.752305209,0.889274352,3.863030857
249,26.3795313,0.177991378,4.753456205,4.695329127,0.835728101,3.859601026
250,25.39653522,0.187173693,4.753456205,4.753563287,0.889741995,3.863821291
251,24.40509443,0.191776845,4.753456205,4.680332012,0.897579307,3.782752705
252,25.39666366,0.187222316,4.753456205,4.754822189,0.890208822,3.864613367
253,26.37973256,0.178077133,4.753456205,4.697627144,0.836539974,3.86108717
254,25.39675684,0.187271159,4.753456205,4.756080088,0.89067663,3.865403458
255,24.4053277,0.191881053,4.753456205,4.682919978,0.898563616,3.784356361
256,25.39688496,0.18731977,4.758670678,4.757338649,0.891143582,3.866195068
257,26.37993377,0.178162864,4.758670678,4.699924553,0.837352019,3.862572534
258,25.39697841,0.187368606,4.758670678,4.758596441,0.891611582,3.86698486
259,24.40556094,0.191985254,4.758670678,4.685507816,0.899548408,3.785959408
260,25.39710621,0.187417214,4.758670678,4.75985489,0.892078742,3.867776147
261,26.38013492,0.178248563,4.758670678,4.702221141,0.838164161,3.86405698
262,25.39719995,0.187466036,4.758670678,4.7611124,0.892546869,3.868565532
263,24.40579415,0.192089445,4.758670678,4.688095453,0.900533654,3.787561799
264,25.39732743,0.187514633,4.763877789,4.762370532,0.893014163,3.86935637
265,26.38033602,0.17833424,4.763877789,4.704517175,0.838976495,3.86554068
266,25.39742146,0.187563447,4.763877789,4.763627914,0.893482472,3.870145442
267,24.40602734,0.192193625,4.763877789,4.690682866,0.901519344,3.789163523
268,25.39754863,0.187612038,4.763877789,4.764885859,0.893949947,3.870935912
269,26.38053707,0.178419882,4.763877789,4.706812311,0.839788897,3.867023414
270,25.39764294,0.187660838,4.763877789,4.766142957,0.894418381,3.871724576
271,24.4062605,0.192297794,4.763877789,4.693270054,0.902505478,3.790764576
272,25.39776979,0.187709425,4.763877789,4.767400764,0.894886056,3.872514707
273,26.38073807,0.178505495,4.769078161,4.709106708,0.840601424,3.868505284
274,25.39786439,0.187758214,4.769078161,4.768657657,0.895354645,3.873303012
275,24.40649365,0.192401959,4.769078161,4.695857191,0.903492123,3.792365068
276,25.39799093,0.187806791,4.769078161,4.769915174,0.895822462,3.874092712
