Time,Vsa,Isa,Pmax,Psa,Psaold,dP
26958.00001,16.318091,1.051326386,17.21373321,17.15563964,18.09725192,-0.941612283
26959.00001,15.4271328,1.115829305,17.2139016,17.21404686,19.20777586,-1.993728996
26960.00001,14.53402914,1.180473438,17.21423239,17.15703534,20.32094409,-3.163908747
26961.00001,15.42720047,1.11585083,17.21439498,17.21445446,19.20869693,-1.994242473
26962.00001,16.31821105,1.051362979,17.2145557,17.15636298,18.09874656,-0.942383583
26963.00001,15.42726688,1.115871612,17.21471455,17.21484917,19.20941127,-1.994562106
26964.00001,14.53417751,1.180521627,17.21502623,17.15791089,20.32271078,-3.164799891
26965.00001,15.42733123,1.115891715,17.21517926,17.21523111,19.21027591,-1.995044802
26966.00001,16.31832452,1.051396801,17.21533041,17.15703419,18.10014332,-0.943109126
26967.00001,15.42739429,1.115911081,17.21547968,17.21560023,19.21094454,-1.995344306
26968.00001,14.53431907,1.180566899,17.21562689,17.158736,20.32419926,-3.165463256
26969.00001,15.42745534,1.11592977,17.21591565,17.21595669,19.21175279,-1.995796106
26970.00001,16.31843149,1.051427883,17.2160572,17.15765388,18.10144259,-0.943788703
26971.00001,15.42751511,1.115947736,17.21619687,17.21630056,19.21237592,-1.996075358
26972.00001,14.53445391,1.18060929,17.21633447,17.15951132,20.32576442,-3.1662531
26973.00001,15.42757286,1.115965038,17.216604,17.21663193,19.21312814,-1.996496206
26974.00001,16.31853206,1.051456259,17.21673593,17.15822267,18.10264475,-0.944422078
26975.00001,15.42762938,1.115981618,17.21686596,17.2169508,19.21370593,-1.996755129
26976.00001,14.53458211,1.180648837,17.21699409,17.16023747,20.32722405,-3.166986577
26977.00001,15.42768391,1.115997543,17.21724433,17.21725734,19.21440238,-1.99714504
26978.00001,16.31862628,1.051481956,17.2173666,17.15874108,18.10375031,-0.945009231
26979.00001,15.42773722,1.116012758,17.21748697,17.21755156,19.21493511,-1.997383553
26980.00001,14.53470376,1.180685567,17.21760542,17.16091495,20.32857822,-3.167663275
26981.00001,15.42778856,1.116027322,17.21772183,17.21783355,19.21544799,-1.99761444
26982.00001,16.31871423,1.051505013,17.21794892,17.15920982,18.1047596,-0.945549777
26983.00001,15.42783869,1.116041187,17.21805959,17.2181034,19.21606366,-1.997960261
26984.00001,14.53481893,1.18071952,17.21816835,17.16154444,20.32982748,-3.168283041
26985.00001,15.42788688,1.116054408,17.21827519,17.21836115,19.21653193,-1.998170773
26986.00001,16.31879601,1.051525455,17.21837999,17.1596294,18.10556485,-0.945935455
26987.00001,15.42793388,1.116066933,17.21858382,17.21860685,19.21709204,-1.998485188
26988.00001,14.53492769,1.180750729,17.21868285,17.16212646,20.33097234,-3.168845873
26989.00001,15.42797893,1.116078829,17.21877996,17.21884066,19.21751578,-1.99867512
26990.00001,16.31887166,1.051543315,17.21887503,17.16000039,18.10639292,-0.94639253
26991.00001,15.42802285,1.116090036,17.21905939,17.21906259,19.21802062,-1.998958031
26992.00001,14.53503012,1.180779224,17.21914867,17.16266158,20.332013,-3.169351417
26993.00001,15.42806483,1.11610062,17.21923602,17.21927272,19.2184,-1.999127277
26994.00001,16.31894127,1.05155862,17.21932144,17.16032336,18.10712588,-0.94680252
26995.00001,15.4281057,1.11611052,17.21940481,17.21947106,19.21875885,-1.999287791
26996.00001,14.53512633,1.180805036,17.21956577,17.16315037,20.33294997,-3.169799603
26997.00001,15.42814461,1.11611981,17.21964333,17.21965783,19.21918504,-1.999527217
26998.00001,16.31900491,1.051571399,17.21971896,17.16059882,18.10776395,-0.947165131
26999.00001,15.42818244,1.11612842,17.21979264,17.21983289,19.21949995,-1.999667057
27000.00001,14.53521637,1.180828196,17.21986437,17.16359333,20.33370138,-3.170108053
27001.00001,15.42820203,1.116131028,17.21991181,17.21989498,19.21967787,-1.999782887
27002.00001,16.31903404,1.051572607,17.21991181,17.16064916,18.10798755,-0.947338391
27003.00001,15.42820536,1.116128184,17.21987839,17.21985483,19.21959159,-1.999736769
27004.00001,14.53522983,1.18082523,17.21984291,17.16356611,20.33362496,-3.170058855
27005.00001,15.42820798,1.116125221,17.21984291,17.21981204,19.21950097,-1.999688934
27006.00001,16.31903234,1.051563938,17.21980537,17.16050591,18.10772634,-0.947220432
27007.00001,15.42821062,1.11612208,17.21980537,17.21976653,19.21940498,-1.999638457
27008.00001,14.5352421,1.180821769,17.21976575,17.16353029,20.33347426,-3.169943971
27009.00001,15.42821254,1.11611882,17.21976575,17.21971838,19.21930464,-1.999586258
27010.00001,16.31902928,1.051554694,17.21972409,17.16035184,18.1074817,-0.947129856
27011.00001,15.4282145,1.116115381,17.21968036,17.21966751,19.21915012,-1.999482602
27012.00001,14.53525295,1.180817707,17.21968036,17.16348405,20.33330348,-3.169819423
27013.00001,15.42821573,1.116111829,17.21963456,17.21961407,19.21903782,-1.999423752
27014.00001,16.31902486,1.051544871,17.21963456,17.16018689,18.1072184,-0.947031511
27015.00001,15.428217,1.1161081,17.21958669,17.21955797,19.21892019,-1.999362217
27016.00001,14.53526242,1.180813037,17.21958669,17.16342736,20.33311245,-3.169685086
27017.00001,15.42821752,1.116104256,17.21953677,17.21949924,19.21879828,-1.999299037
27018.00001,16.31901909,1.051534479,17.21948477,17.16001124,18.10688195,-0.946870709
27019.00001,15.42821813,1.116100233,17.21948477,17.21943784,19.21867096,-1.999233122
27020.00001,14.53527048,1.180807768,17.2194307,17.16336029,20.33283753,-3.169477245
27021.00001,15.42821797,1.116096096,17.2194307,17.21937383,19.21853937,-1.999165539
27022.00001,16.319012,1.051523522,17.21937455,17.15982498,18.10657738,-0.946752403
27023.00001,15.42821789,1.116091783,17.21937455,17.2193072,19.21840244,-1.999095232
27024.00001,14.53527715,1.180801904,17.21931635,17.16328294,20.33260154,-3.169318601
27025.00001,15.42821706,1.116087354,17.21925607,17.21923796,19.21819395,-1.998955985
27026.00001,16.31900355,1.051511997,17.21925607,17.15962802,18.10625435,-0.946626324
27027.00001,15.42821629,1.116082757,17.21919371,17.21916618,19.21804518,-1.998879009
27028.00001,14.53528243,1.180795449,17.21919371,17.16319534,20.33234556,-3.169150224
27029.00001,15.42821479,1.116078041,17.21912926,17.21909174,19.21789205,-1.998800308
27030.00001,16.31899381,1.051499915,17.21912926,17.1594206,18.10591295,-0.946492346
27031.00001,15.42821335,1.116073157,17.21906276,17.21901478,19.21773374,-1.998718962
27032.00001,14.53528637,1.1807884,17.21899418,17.16309755,20.33198859,-3.168891046
27033.00001,15.42821117,1.116068155,17.21899418,17.21893518,19.21757107,-1.998635887
27034.00001,16.31898274,1.051487278,17.21892351,17.15920273,18.105479,-0.94627627
27035.00001,15.42820907,1.116062981,17.21892351,17.21885301,19.21740309,-1.998550085
27036.00001,14.53528893,1.180780766,17.21885074,17.16298959,20.33168776,-3.168698171
27037.00001,15.42820624,1.116057692,17.21885074,17.21876826,19.21723083,-1.998462569
27038.00001,16.31897035,1.051474086,17.21877589,17.15897445,18.10509664,-0.9461222
27039.00001,15.42820347,1.116052237,17.21869898,17.218681,19.21696752,-1.998286523
27040.00001,14.53529012,1.180772548,17.21869898,17.16287156,20.33136707,-3.168495514
27041.00001,15.42819996,1.116046667,17.21861998,17.21859114,19.21678343,-1.998192295
27042.00001,16.31895667,1.051460341,17.21861998,17.15873574,18.10469603,-0.945960292
27043.00001,15.42819652,1.116040931,17.21853888,17.21849881,19.21659416,-1.99809535
27044.00001,14.53528998,1.180763753,17.21853888,17.16274355,20.3310266,-3.168283048
27045.00001,15.42819237,1.116035079,17.21845568,17.21840389,19.21640056,-1.997996664
27046.00001,16.31894168,1.051446045,17.21845568,17.15848669,18.10427713,-0.945790442
27047.00001,15.42818827,1.116029059,17.21837044,17.21830645,19.21620176,-1.997895315
27048.00001,14.5352885,1.18075438,17.21828309,17.16260556,20.33056317,-3.167957611
27049.00001,15.42818347,1.116022927,17.21828309,17.21820648,19.2159987,-1.997792224
27050.00001,16.31892541,1.051431205,17.21819364,17.15822742,18.10374609,-0.945518676
27051.00001,15.42817871,1.116016628,17.21819364,17.21810399,19.21579042,-1.997686426
27052.00001,14.53528567,1.180744432,17.21810209,17.16245762,20.33017817,-3.167720547
27053.00001,15.42817325,1.116010218,17.21810209,17.21799899,19.21557786,-1.997578869
27054.00001,16.31890787,1.051415818,17.21800843,17.15795787,18.10328642,-0.945328551
27055.00001,15.42816785,1.11600364,17.21800843,17.21789148,19.21536008,-1.997468598
27056.00001,14.53528154,1.180733912,17.21791272,17.16229984,20.32977345,-3.167473603
27057.00001,15.42816173,1.115996955,17.2178149,17.21778151,19.215029,-1.997247489
27058.00001,16.31888905,1.051399899,17.2178149,17.15767829,18.10280884,-0.945130548
27059.00001,15.4281557,1.115990102,17.21771497,17.21766905,19.21479949,-1.997130437
27060.00001,14.53527607,1.180722828,17.21771497,17.16213227,20.32934911,-3.167216841
27061.00001,15.42815086,1.115991008,17.21771497,17.21767763,19.21481509,-1.997137457
27062.00001,16.31888625,1.051404031,17.21776918,17.15774277,18.10283191,-0.945089135
27063.00001,15.42814933,1.115999861,17.21781324,17.21781252,19.21507719,-1.997264671
27064.00001,14.53525274,1.18073315,17.2178953,17.16225476,20.32973976,-3.167484997
27065.00001,15.42814509,1.116007756,17.21793324,17.21792958,19.21534703,-1.997417448
27066.00001,16.3188966,1.051426601,17.21800305,17.15812198,18.10346642,-0.945344447
27067.00001,15.4281389,1.116014623,17.21803488,17.21802862,19.2155787,-1.997550086
27068.00001,14.5352213,1.180739829,17.21809247,17.16231472,20.33008757,-3.167772849
27069.00001,15.42812998,1.116020513,17.2181182,17.21810954,19.21577311,-1.997663572
27070.00001,16.31889773,1.051445274,17.21816359,17.15842789,18.10395674,-0.945528841
27071.00001,15.42811908,1.116025366,17.21818323,17.21817225,19.21592924,-1.997756995
27072.00001,14.53518024,1.180742366,17.21821644,17.16230311,20.33027762,-3.167974514
27073.00001,15.4281054,1.116029226,17.21823,17.21821653,19.2160479,-1.997831369
27074.00001,16.31888952,1.051459996,17.21825106,17.15865952,18.10430219,-0.945642673
27075.00001,15.42808971,1.116032029,17.21825854,17.21824226,19.21612803,-1.997885762
27076.00001,14.53512938,1.180740703,17.21826747,17.16221889,20.33030924,-3.168090356
27077.00001,15.42807119,1.116033829,17.2182689,17.21824937,19.21617057,-1.997921201
27078.00001,16.31887186,1.051470701,17.21826572,17.15881562,18.10450192,-0.945686292
27079.00001,15.42805064,1.116034563,17.2182611,17.21823774,19.2161745,-1.997936753
27080.00001,14.53506863,1.180734776,17.21824583,17.162061,20.33018163,-3.16812063
27081.00001,15.42802724,1.116034269,17.21823518,17.21820711,19.21614052,-1.997933412
