Time,Vsa,Isa,Pmax,Psa,Psaold,dp
9009.000001,15.57965246,1.188056784,18.52203766,18.50951179,22.00523248,-3.495720692
9010.000001,16.4724871,1.123518889,18.52203766,18.5071504,20.80985916,-2.302708759
9011.000001,15.5796691,1.188063877,18.52203766,18.50964206,22.00536386,-3.495721797
9012.000001,14.68482638,1.252734171,18.52203766,18.39618379,23.20318948,-4.807005688
9013.000001,15.57968498,1.18807103,18.52203766,18.50977238,22.00549636,-3.495723979
9014.000001,16.47251963,1.123532986,18.52203766,18.50741916,20.81012027,-2.302701113
9015.000001,15.57970162,1.188078123,18.52203766,18.50990266,22.00562773,-3.495725074
9016.000001,14.68485892,1.252748577,18.52203766,18.39643611,23.20345632,-4.807020204
9017.000001,15.57971749,1.188085275,18.52203766,18.51003294,22.0057602,-3.495727258
9018.000001,16.47255214,1.123547072,18.52203766,18.50768773,20.81038118,-2.30269345
9019.000001,15.57973412,1.188092368,18.52203766,18.5101632,22.00589157,-3.495728369
9020.000001,14.68489145,1.25276298,18.52203766,18.39668837,23.20372308,-4.807034711
9021.000001,15.57975001,1.188099517,18.52203766,18.51029347,22.006024,-3.495730534
9022.000001,16.47258466,1.123561162,18.52203766,18.50795637,20.81064216,-2.302685787
9023.000001,15.57976664,1.188106612,18.52203766,18.51042376,22.00615541,-3.495731649
9024.000001,14.68492398,1.252777381,18.52203766,18.3969406,23.20398982,-4.807049222
9025.000001,15.57978252,1.188113762,18.52203766,18.51055402,22.00628784,-3.495733824
9026.000001,16.47261717,1.123575249,18.52383026,18.50822494,20.81291719,-2.304692251
9027.000001,15.57979916,1.188120855,18.52383026,18.51068429,22.00854904,-3.49786475
9028.000001,14.68495651,1.252791783,18.52383026,18.39719285,23.20650234,-4.80930949
9029.000001,15.57981503,1.188128003,18.52383026,18.51081452,22.00868145,-3.497866937
9030.000001,16.47264969,1.123589335,18.52383026,18.50849352,20.81317813,-2.304684609
9031.000001,15.57983166,1.188135096,18.52383026,18.51094478,22.00881284,-3.497868061
9032.000001,14.68498903,1.252806182,18.52383026,18.39744505,23.20676907,-4.809324019
9033.000001,15.57984753,1.188142246,18.52383026,18.51107503,22.00894529,-3.497870254
9034.000001,16.4726822,1.123603425,18.52383026,18.50876215,20.81343913,-2.30467698
9035.000001,15.57986416,1.188149339,18.52383026,18.5112053,22.00907667,-3.497871377
9036.000001,14.68502157,1.252820581,18.52383026,18.39769726,23.2070358,-4.809338537
9037.000001,15.57988004,1.188156489,18.52383026,18.51133556,22.00920912,-3.497873558
9038.000001,16.47271471,1.123617508,18.52383026,18.50903066,20.8137,-2.30466934
9039.000001,15.57989667,1.188163578,18.52383026,18.51146577,22.00934044,-3.497874669
9040.000001,14.68505408,1.252834979,18.52383026,18.39794942,23.20730249,-4.80935307
9041.000001,15.57991253,1.188170728,18.52383026,18.51159602,22.00947288,-3.497876866
9042.000001,16.47274722,1.123631591,18.52383026,18.50929917,20.81396087,-2.304661701
9043.000001,15.57992916,1.188177817,18.52383026,18.51172622,22.00960421,-3.497877983
9044.000001,14.6850866,1.252849376,18.52383026,18.39820159,23.20756918,-4.809367591
9045.000001,15.57994503,1.188184966,18.52383026,18.51185645,22.00973662,-3.497880168
9046.000001,16.47277973,1.123645678,18.52383026,18.50956774,20.81422181,-2.304654062
9047.000001,15.57996166,1.188192055,18.52383026,18.51198666,22.00986794,-3.497881276
9048.000001,14.68511912,1.252863772,18.52383026,18.39845373,23.20783585,-4.809382116
9049.000001,15.57997753,1.188199203,18.52383026,18.51211688,22.01000035,-3.497883467
9050.000001,16.47281222,1.123659757,18.52383026,18.50983618,20.81448261,-2.30464643
9051.000001,15.57999415,1.188206292,18.52383026,18.51224709,22.01013167,-3.497884586
9052.000001,14.68515163,1.252878169,18.52383026,18.39870589,23.20810254,-4.809396651
9053.000001,15.58001002,1.188213437,18.52562042,18.51237726,22.01239111,-3.500013859
9054.000001,16.47284472,1.12367384,18.52562042,18.51010468,20.81675504,-2.306650358
9055.000001,15.58002665,1.188220528,18.52562042,18.51250749,22.01252248,-3.50001499
9056.000001,14.68518415,1.252892561,18.52562042,18.39895798,23.21061202,-4.811654041
9057.000001,15.58004251,1.188227673,18.52562042,18.51263766,22.01265484,-3.500017184
9058.000001,16.47287722,1.123687916,18.52562042,18.51037307,20.81701581,-2.306642735
9059.000001,15.58005913,1.188234766,18.52562042,18.51276791,22.01278624,-3.50001833
9060.000001,14.68521666,1.252906953,18.52562042,18.39921007,23.21087864,-4.811668572
9061.000001,15.58006966,1.188239382,18.52562042,18.51285235,22.01287177,-3.500019422
9062.000001,16.47289879,1.123696919,18.52562042,18.51054562,20.81718258,-2.306636968
9063.000001,15.58007545,1.188241407,18.52562042,18.51289079,22.01290929,-3.5000185
9064.000001,14.68522793,1.252911263,18.52562042,18.39928747,23.21095848,-4.811671004
9065.000001,15.58008048,1.188243488,18.52562042,18.51292916,22.01294782,-3.50001866
9066.000001,16.47290922,1.123700834,18.52562042,18.51062182,20.81725511,-2.306633291
9067.000001,15.58008626,1.188245509,18.52562042,18.51296753,22.01298527,-3.500017741
9068.000001,14.68523913,1.252915562,18.52562042,18.39936463,23.21103811,-4.811673489
9069.000001,15.58009128,1.188247589,18.52562042,18.51300591,22.01302381,-3.5000179
9070.000001,16.47291965,1.123704749,18.52562042,18.51069803,20.81732764,-2.306629611
9071.000001,15.58009706,1.188249611,18.52562042,18.51304427,22.01306126,-3.500016986
9072.000001,14.68525032,1.252919859,18.52562042,18.39944175,23.21111772,-4.811675966
9073.000001,15.58010208,1.188251687,18.52562042,18.51308259,22.01309972,-3.500017135
9074.000001,16.47293008,1.123708657,18.52562042,18.51077413,20.81740004,-2.306625911
9075.000001,15.58010786,1.188253712,18.52562042,18.51312101,22.01313724,-3.500016233
9076.000001,14.6852615,1.252924156,18.52562042,18.39951886,23.21119732,-4.811678459
9077.000001,15.58011287,1.188255785,18.52562042,18.51315926,22.01317564,-3.500016385
9078.000001,16.47294049,1.123712561,18.52562042,18.51085015,20.81747237,-2.306622223
9079.000001,15.58011866,1.188257807,18.52562042,18.51319762,22.01321309,-3.500015468
9080.000001,14.68527269,1.252928445,18.52562042,18.39959588,23.2112768,-4.811680914
9081.000001,15.58012367,1.188259882,18.52562042,18.5132359,22.01325153,-3.500015627
9082.000001,16.4729509,1.123716469,18.52562042,18.51092622,20.81754477,-2.30661855
9083.000001,15.58012944,1.188261901,18.52562042,18.51327423,22.01328895,-3.500014717
9084.000001,14.68528386,1.252932739,18.52562042,18.39967293,23.21135634,-4.811683408
9085.000001,15.58013445,1.188263978,18.52562042,18.51331254,22.01332742,-3.500014877
9086.000001,16.47296132,1.123720367,18.52562042,18.51100213,20.81761697,-2.306614839
9087.000001,15.58014022,1.188265996,18.52660075,18.51335083,22.01452969,-3.501178854
9088.000001,14.68529503,1.252937029,18.52660075,18.39974992,23.2126641,-4.812914179
9089.000001,15.58014524,1.188268067,18.52660075,18.51338906,22.01456806,-3.501178998
9090.000001,16.47297172,1.123724271,18.52660075,18.51107814,20.81879092,-2.30771278
9091.000001,15.580151,1.188270087,18.52660075,18.51342738,22.01460548,-3.501178097
9092.000001,14.6853062,1.252941312,18.52660075,18.39982681,23.21274344,-4.812916635
9093.000001,15.58015602,1.188272158,18.52660075,18.51346561,22.01464385,-3.50117824
9094.000001,16.47298211,1.123728175,18.52660075,18.51115413,20.81886326,-2.307709122
9095.000001,15.58016178,1.188274176,18.52660075,18.5135039,22.01468124,-3.501177337
9096.000001,14.68531736,1.252945598,18.52660075,18.39990374,23.21282285,-4.812919118
9097.000001,15.58016678,1.188276247,18.52660075,18.51354211,22.01471961,-3.5011775
9098.000001,16.47299252,1.123732069,18.52660075,18.51122997,20.81893539,-2.307705427
9099.000001,15.58017254,1.188278263,18.52660075,18.51358037,22.01475696,-3.501176589
9100.000001,14.68532851,1.252949879,18.52660075,18.39998058,23.21290217,-4.812921585
9101.000001,15.58017755,1.188280333,18.52660075,18.51361856,22.0147953,-3.501176745
9102.000001,16.4730029,1.123735967,18.52660075,18.51130584,20.8190076,-2.307701761
9103.000001,15.58018331,1.188282349,18.52660075,18.51365682,22.01483266,-3.501175839
9104.000001,14.68533967,1.25295416,18.52660075,18.40005743,23.21298148,-4.812924052
9105.000001,15.58018831,1.188284417,18.52660075,18.51369498,22.01487096,-3.501175984
9106.000001,16.47301329,1.123739857,18.52660075,18.51138159,20.81907967,-2.307698078
9107.000001,15.58019407,1.188286431,18.52660075,18.51373321,22.01490828,-3.501175072
9108.000001,14.68535081,1.252958439,18.52660075,18.40013423,23.21306076,-4.812926528
9109.000001,15.58019906,1.1882885,18.52660075,18.51377138,22.01494662,-3.501175239
9110.000001,16.47302367,1.12374375,18.52660075,18.5114574,20.81915181,-2.307694407
9111.000001,15.58020483,1.18829051,18.52660075,18.51380954,22.01498384,-3.501174305
9112.000001,14.68536195,1.252962717,18.52660075,18.40021101,23.21314001,-4.812928995
9113.000001,15.58020982,1.188292581,18.52660075,18.51384773,22.01502222,-3.501174482
9114.000001,16.47303405,1.123747641,18.52660075,18.51153315,20.81922388,-2.307690733
9115.000001,15.58021558,1.188294592,18.52660075,18.51388591,22.01505947,-3.501173563
9116.000001,14.68537309,1.252966991,18.52660075,18.40028772,23.21321919,-4.812931465
9117.000001,15.58022058,1.188296658,18.52660075,18.51392403,22.01509775,-3.501173711
9118.000001,16.47304442,1.123751527,18.52719359,18.51160883,20.81996209,-2.308353266
9119.000001,15.58022632,1.188298668,18.52719359,18.51396219,22.01583947,-3.501877278
9120.000001,14.68538423,1.252971263,18.52719359,18.40036442,23.21404115,-4.81367673
9121.000001,15.58022973,1.188299937,18.52719359,18.51398601,22.01586297,-3.501876963
9122.000001,16.47305146,1.123753794,18.52719359,18.51165408,20.82000409,-2.308350013
9123.000001,15.58023224,1.188300354,18.52719359,18.51399549,22.0158707,-3.501875215
9124.000001,14.68538917,1.252972412,18.52719359,18.40038749,23.21406244,-4.813674952
9125.000001,15.58023399,1.188300821,18.52719359,18.51400484,22.01587936,-3.501874516
9126.000001,16.47305509,1.123754419,18.52719359,18.51166846,20.82001567,-2.308347218
9127.000001,15.5802365,1.188301235,18.52719359,18.51401428,22.01588703,-3.50187275
9128.000001,14.68539406,1.252973552,18.52719359,18.40041036,23.21408357,-4.813673208
9129.000001,15.58023824,1.188301699,18.52719359,18.51402357,22.01589562,-3.50187205
9130.000001,16.47305871,1.123755041,18.52719359,18.51168277,20.82002719,-2.308344422
9131.000001,15.58024076,1.188302109,18.52719359,18.51403295,22.01590322,-3.501870268
9132.000001,14.68539896,1.252974688,18.52719359,18.40043317,23.2141046,-4.813671425
9133.000001,15.58024249,1.188302575,18.52719359,18.51404226,22.01591184,-3.501869584
9134.000001,16.47306231,1.123755666,18.52719359,18.51169711,20.82003878,-2.308341665
9135.000001,15.58024499,1.188302983,18.52719359,18.5140516,22.01591941,-3.501867812
9136.000001,14.68540384,1.252975821,18.52719359,18.40045593,23.2141256,-4.813669668
9137.000001,15.58024672,1.188303445,18.52719359,18.51406086,22.01592797,-3.501867112
9138.000001,16.47306592,1.123756281,18.52719359,18.5117113,20.82005016,-2.308338867
9139.000001,15.58024923,1.18830385,18.52719359,18.51407014,22.01593547,-3.501865333
9140.000001,14.68540871,1.252976951,18.52719359,18.40047862,23.21414653,-4.813667905
9141.000001,15.58025095,1.188304314,18.52733193,18.51407941,22.01610845,-3.502029034
9142.000001,16.47306951,1.123756899,18.52733193,18.51172551,20.82021707,-2.308491567
9143.000001,15.58025344,1.188304717,18.52733193,18.51408865,22.01611592,-3.502027265
9144.000001,14.68541358,1.252978077,18.52733193,18.40050126,23.21434073,-4.813839465
9145.000001,15.58025517,1.188305173,18.52733193,18.51409783,22.01612438,-3.502026551
9146.000001,16.4730731,1.123757507,18.52733193,18.51173955,20.82022833,-2.308488782
9147.000001,15.58025766,1.188305578,18.52733193,18.51410709,22.01613188,-3.50202479
9148.000001,14.68541843,1.252979196,18.52733193,18.40052378,23.21436146,-4.813837682
9149.000001,15.58025939,1.188306033,18.52733193,18.51411623,22.01614031,-3.502024079
9150.000001,16.47307667,1.123758114,18.52733193,18.51175358,20.82023959,-2.308486009
9151.000001,15.58026186,1.188306436,18.52733193,18.51412545,22.01614778,-3.502022324
9152.000001,14.68542327,1.252980312,18.52733193,18.40054623,23.21438213,-4.813835899
9153.000001,15.58026358,1.188306889,18.52733193,18.51413455,22.01615617,-3.50202162
9154.000001,16.47308024,1.123758718,18.52733193,18.51176753,20.82025077,-2.308483241
9155.000001,15.58026606,1.188307289,18.52733193,18.51414373,22.01616357,-3.502019845
9156.000001,14.68542812,1.252981425,18.52733193,18.40056866,23.21440276,-4.813834109
9157.000001,15.58026778,1.188307742,18.52733193,18.51415283,22.01617197,-3.502019141
9158.000001,16.4730838,1.123759315,18.52733193,18.51178136,20.82026183,-2.308480473
9159.000001,15.58027026,1.188308138,18.52733193,18.51416194,22.01617931,-3.502017367
9160.000001,14.68543294,1.252982536,18.52733193,18.400591,23.21442333,-4.813832329
9161.000001,15.58027196,1.188308589,18.52733193,18.51417099,22.01618766,-3.502016676
9162.000001,16.47308733,1.123759915,18.52733193,18.51179523,20.82027296,-2.308477729
9163.000001,15.58027443,1.188308985,18.52742284,18.5141801,22.01630303,-3.502122936
9164.000001,14.68543776,1.252983642,18.52742284,18.40061329,23.21455775,-4.813944458
9165.000001,15.58027613,1.188309437,18.52742284,18.51418915,22.01631139,-3.502122246
9166.000001,16.47309089,1.123760502,18.52742284,18.51180888,20.82038598,-2.308577102
9167.000001,15.58027859,1.188309829,18.52742284,18.51419819,22.01631867,-3.502120476
9168.000001,14.68544256,1.252984744,18.52742284,18.40063548,23.21457815,-4.813942669
9169.000001,15.5802803,1.188310275,18.52742284,18.51420717,22.01632693,-3.502119758
9170.000001,16.47309442,1.123761095,18.52742284,18.51182262,20.82039697,-2.308574349
9171.000001,15.58028276,1.188310666,18.52742284,18.51421618,22.01633417,-3.502117986
9172.000001,14.68544737,1.252985843,18.52742284,18.40065766,23.21459852,-4.813940867
9173.000001,15.58028445,1.188311112,18.52742284,18.51422514,22.01634243,-3.502117292
9174.000001,16.47309794,1.123761681,18.52742284,18.51183623,20.82040783,-2.308571604
9175.000001,15.58028691,1.188311504,18.52742284,18.51423417,22.0163497,-3.502115532
9176.000001,14.68545215,1.252986936,18.52742284,18.40067969,23.21461876,-4.813939072
9177.000001,15.5802886,1.188311945,18.52742284,18.51424305,22.01635787,-3.502114814
9178.000001,16.47310144,1.12376226,18.52742284,18.5118497,20.82041856,-2.308568858
9179.000001,15.58029105,1.188312334,18.52742284,18.51425202,22.01636507,-3.502113052
9180.000001,14.68545694,1.252988024,18.52742284,18.40070169,23.21463894,-4.813937254
9181.000001,15.58030363,1.18831789,18.52742284,18.51435354,22.01646802,-3.502114479
9182.000001,16.47312719,1.123773089,18.52742284,18.51205702,20.82061919,-2.30856217
9183.000001,15.5803282,1.18832852,18.52742284,18.51454836,22.01666496,-3.502116605
9184.000001,14.68550524,1.253009573,18.52742284,18.40107866,23.21503819,-4.81395953
9185.000001,15.58035201,1.188339208,18.52742284,18.51474318,22.01686299,-3.502119813
9186.000001,16.47317556,1.123794164,18.52742284,18.51245855,20.82100965,-2.308551104
9187.000001,15.58037659,1.18834984,18.52742284,18.51493802,22.01705996,-3.502121942
9188.000001,14.68555367,1.253031131,18.52819293,18.40145593,23.21640255,-4.814946625
9189.000001,15.58040039,1.188360523,18.52819293,18.51513275,22.01817304,-3.503040295
9190.000001,16.47322392,1.123815249,18.52819293,18.51286023,20.82226575,-2.30940552
9191.000001,15.58042496,1.188371153,18.52819293,18.51532756,22.01836999,-3.503042428
9192.000001,14.68560209,1.253052687,18.52819293,18.40183317,23.21680195,-4.814968779
9193.000001,15.58044876,1.188381837,18.52819293,18.51552232,22.01856796,-3.503045641
9194.000001,16.47327228,1.123836327,18.52819293,18.51326181,20.8226563,-2.309394485
9195.000001,15.58047333,1.188392467,18.52819293,18.51571713,22.01876491,-3.503047778
9196.000001,14.68565051,1.253074242,18.52819293,18.40221038,23.21720131,-4.814990935
9197.000001,15.58049712,1.188403148,18.52819293,18.51591183,22.01896282,-3.503050983
9198.000001,16.47332062,1.123857395,18.52819293,18.5136632,20.82304664,-2.30938344
9199.000001,15.58052169,1.188413774,18.52819293,18.51610659,22.0191597,-3.503053114
9200.000001,14.68569892,1.253095791,18.52819293,18.4025875,23.21760058,-4.815013073
9201.000001,15.58054548,1.188424458,18.52819293,18.51630131,22.01935764,-3.503056323
9202.000001,16.47336898,1.123878469,18.52819293,18.51406471,20.82343712,-2.309372403
9203.000001,15.58057004,1.188435084,18.52819293,18.51649605,22.01955452,-3.503058466
9204.000001,14.68574733,1.25311734,18.52819293,18.40296462,23.21799984,-4.815035217
9205.000001,15.58059383,1.188445763,18.52819293,18.51669072,22.01975239,-3.50306167
9206.000001,16.47341732,1.123899541,18.5299754,18.51446615,20.82583084,-2.311364685
9207.000001,15.58061839,1.188456391,18.5299754,18.5168855,22.02206769,-3.505182191
9208.000001,14.68579573,1.253138885,18.5299754,18.40334169,23.22063271,-4.817291026
9209.000001,15.58064218,1.188467069,18.5299754,18.51708014,22.02226555,-3.505185404
9210.000001,16.47346565,1.123920601,18.5299754,18.51486742,20.82622109,-2.311353672
9211.000001,15.58066673,1.188477691,18.5299754,18.51727483,22.02246238,-3.505187552
9212.000001,14.68584412,1.253160427,18.5299754,18.40371869,23.22103188,-4.817313192
9213.000001,15.58069052,1.188488371,18.5299754,18.51746949,22.02266027,-3.505190781
9214.000001,16.47351398,1.123941669,18.5299754,18.51526879,20.82661147,-2.311342684
9215.000001,15.58071507,1.188498992,18.5299754,18.51766416,22.02285708,-3.505192922
9216.000001,14.68589251,1.253181971,18.5299754,18.40409572,23.22143109,-4.81733537
9217.000001,15.58073886,1.188509669,18.5299754,18.51785879,22.02305493,-3.505196149
9218.000001,16.47356231,1.123962736,18.5299754,18.51567017,20.82700185,-2.311331683
9219.000001,15.58076341,1.18852029,18.5299754,18.51805344,22.02325174,-3.505198294
9220.000001,14.68594089,1.253203507,18.5299754,18.40447263,23.22183016,-4.817357528
9221.000001,15.58078719,1.188530968,18.5299754,18.51824807,22.0234496,-3.505201521
9222.000001,16.47361063,1.12398379,18.5299754,18.5160713,20.82739197,-2.31132067
9223.000001,15.58081174,1.188541587,18.5299754,18.51844271,22.02364637,-3.505203657
9224.000001,14.68598927,1.253225042,18.5317552,18.40484952,23.22445968,-4.819610163
9225.000001,15.58083552,1.188552261,18.5317552,18.51863728,22.02595954,-3.507322258
9226.000001,16.47365893,1.12400485,18.5317552,18.51647254,20.82978272,-2.313310179
9227.000001,15.58086006,1.18856288,18.5317552,18.51883191,22.02615633,-3.50732442
9228.000001,14.68603765,1.253246575,18.5317552,18.40522638,23.22485873,-4.819632346
9229.000001,15.58088384,1.188573552,18.5317552,18.51902645,22.02635411,-3.507327654
9230.000001,16.47370725,1.124025907,18.5317552,18.51687373,20.83017294,-2.313299214
9231.000001,15.58090838,1.188584172,18.5317552,18.51922107,22.0265509,-3.507329823
9232.000001,14.68608601,1.253268106,18.5317552,18.4056032,23.22525774,-4.819654534
9233.000001,15.58093215,1.188594844,18.5317552,18.51941561,22.02674867,-3.507333061
9234.000001,16.47375555,1.124046957,18.5317552,18.51727479,20.83056303,-2.313288238
9235.000001,15.58095668,1.188605459,18.5317552,18.51961017,22.0269454,-3.507335225
9236.000001,14.68613437,1.253289636,18.5317552,18.40597999,23.22565672,-4.819676724
9237.000001,15.58098045,1.188616132,18.5317552,18.51980471,22.02714317,-3.507338465
9238.000001,16.47380384,1.12406801,18.5317552,18.51767591,20.83095319,-2.313277281
9239.000001,15.58100498,1.188626747,18.5317552,18.51999927,22.0273399,-3.507340626
9240.000001,14.68618272,1.253311162,18.5317552,18.40635673,23.22605563,-4.819698901
9241.000001,15.58105606,1.188650216,18.5335295,18.52042565,22.02988385,-3.509458199
9242.000001,16.47390782,1.124114696,18.5335295,18.51856189,20.83381289,-2.315250998
9243.000001,15.58113603,1.188686481,18.5335295,18.52108575,22.03055596,-3.509470207
9244.000001,14.68634017,1.253383923,18.5335295,18.40762266,23.22962791,-4.82200525
9245.000001,15.58121522,1.188722797,18.5335295,18.52174574,22.03122902,-3.509483283
9246.000001,16.47406849,1.124187065,18.53525802,18.51993471,20.83709731,-2.317162607
9247.000001,15.5812952,1.188759057,18.53525802,18.52240579,22.03395585,-3.511550061
9248.000001,14.68649796,1.253456713,18.53525802,18.40888945,23.23314358,-4.824254134
9249.000001,15.58137439,1.188795377,18.53525802,18.52306584,22.03462904,-3.511563203
9250.000001,16.47422916,1.12425943,18.53525802,18.52130749,20.83843862,-2.317131131
9251.000001,15.58145436,1.188831639,18.53698483,18.52372593,22.03735406,-3.513628139
9252.000001,14.68665574,1.253529501,18.53698483,18.41015624,23.23665734,-4.826501102
9253.000001,15.58153356,1.188867957,18.53698483,18.52438597,22.03802728,-3.513641316
9254.000001,16.47438983,1.124331796,18.53698483,18.5226803,20.84172144,-2.319041144
9255.000001,15.58161352,1.188904216,18.53698483,18.52504601,22.03869942,-3.513653405
9256.000001,14.68681352,1.253602289,18.53870994,18.41142304,23.2401692,-4.828746163
9257.000001,15.58169272,1.188940535,18.53870994,18.52570608,22.04142372,-3.515717634
9258.000001,16.47455049,1.124404154,18.53870994,18.524053,20.84500246,-2.320949456
9259.000001,15.58177269,1.188976793,18.53870994,18.52636612,22.04209588,-3.515729761
9260.000001,14.68697131,1.253675075,18.53870994,18.41268985,23.24151857,-4.828828713
9261.000001,15.58185189,1.189013114,18.54043333,18.52702623,22.04481837,-3.517792139
9262.000001,16.47471116,1.124476515,18.54043333,18.5254258,20.84828187,-2.322856072
9263.000001,15.58193185,1.189049373,18.54043333,18.5276863,22.04549063,-3.517804328
9264.000001,14.68712908,1.253747861,18.54043333,18.41395667,23.24502864,-4.831071965
9265.000001,15.58201105,1.189085687,18.54043333,18.52834631,22.0461639,-3.517817592
9266.000001,16.47487181,1.124548877,18.54215503,18.5267986,20.85155961,-2.324761013
9267.000001,15.58209101,1.189121949,18.54215503,18.52900644,22.04888353,-3.519877092
9268.000001,14.68728686,1.253820649,18.54215503,18.41522354,23.24853685,-4.83331331
9269.000001,15.5821702,1.189158265,18.54215503,18.52966649,22.0495569,-3.519890417
9270.000001,16.47503248,1.124621235,18.54215503,18.52817138,20.85290129,-2.324729911
9271.000001,15.58225017,1.189194524,18.54215503,18.53032657,22.05022922,-3.51990265
9272.000001,14.68744464,1.253893432,18.54387501,18.41649036,23.25204308,-4.835552717
9273.000001,15.58232937,1.18923084,18.54387501,18.53098664,22.05294806,-3.521961413
9274.000001,16.47519313,1.124693597,18.54387501,18.52954422,20.85617749,-2.326633265
9275.000001,15.58240933,1.189267099,18.54387501,18.53164674,22.05362044,-3.521973699
9276.000001,14.68760241,1.253966214,18.54387501,18.41775719,23.25339275,-4.835635556
9277.000001,15.58248852,1.189303415,18.54559329,18.5323068,22.05633743,-3.524030627
9278.000001,16.4753538,1.124765955,18.54559329,18.53091705,20.85945195,-2.328534901
9279.000001,15.58256848,1.189339674,18.54559329,18.53296691,22.05700988,-3.524042962
9280.000001,14.68776018,1.254039001,18.54559329,18.4190241,23.25689728,-4.837873175
9281.000001,15.58264767,1.189375986,18.54559329,18.53362694,22.05768331,-3.524056364
9282.000001,16.47551445,1.124838313,18.54730953,18.53228988,20.86272436,-2.330434481
9283.000001,15.58272763,1.189412245,18.54730953,18.53428706,22.06039707,-3.52611001
9284.000001,14.68791795,1.254111783,18.54730953,18.42029097,23.26039943,-4.840108457
9285.000001,15.58280683,1.189448561,18.54730953,18.53494716,22.06107063,-3.526123471
9286.000001,16.47567511,1.124910668,18.54730953,18.53366268,20.86406634,-2.33040366
9287.000001,15.58288679,1.189484818,18.54902406,18.53560725,22.06378251,-3.528175254
9288.000001,14.68807572,1.254184564,18.54902406,18.42155784,23.26389965,-4.842341811
9289.000001,15.58296598,1.189521134,18.54902406,18.53626737,22.06445613,-3.528188764
9290.000001,16.47583575,1.124983029,18.54902406,18.53503561,20.86733728,-2.332301666
9291.000001,15.58304594,1.189557389,18.54902406,18.53692745,22.06512863,-3.528201186
9292.000001,14.68823349,1.254257345,18.55073688,18.42282474,23.26739799,-4.844573252
9293.000001,15.58312513,1.189593704,18.55073688,18.53758754,22.06783979,-3.530252254
9294.000001,16.4759964,1.12505538,18.55073688,18.5364084,20.87060634,-2.334197942
9295.000001,15.58320509,1.189629961,18.55073688,18.53824766,22.06851239,-3.530264727
9296.000001,14.68839125,1.254330124,18.55073688,18.42409162,23.2687481,-4.844656479
9297.000001,15.58328427,1.189666277,18.552448,18.53890778,22.07122173,-3.532313954
9298.000001,16.47615705,1.125127739,18.552448,18.53778132,20.87387386,-2.336092545
9299.000001,15.58336423,1.189702532,18.552448,18.53956789,22.07189436,-3.532326475
9300.000001,14.68854901,1.254402903,18.552448,18.42535852,23.27224463,-4.84688611
9301.000001,15.58349074,1.189760612,18.55415999,18.54062348,22.07500874,-3.53438526
9302.000001,16.47641342,1.125243422,18.55415999,18.53997582,20.87794648,-2.337970655
9303.000001,15.58366664,1.189840445,18.55415999,18.54207684,22.07648997,-3.534413129
9304.000001,14.68889708,1.25456328,18.55587512,18.4281509,23.27951955,-4.851368646
9305.000001,15.58384175,1.189920329,18.55587512,18.5435301,22.08001303,-3.53648293
9306.000001,16.47676713,1.125402441,18.5575887,18.54299396,20.88475563,-2.341761671
9307.000001,15.58401763,1.190000155,18.5575887,18.5449834,22.08353343,-3.538550035
9308.000001,14.68924564,1.254723674,18.55930073,18.43094427,23.286794,-4.855849735
9309.000001,15.58419273,1.190080035,18.55930073,18.54643662,22.08705325,-3.540616627
9310.000001,16.47712081,1.125561457,18.56101047,18.54601211,20.89155799,-2.345545875
9311.000001,15.5843686,1.190159853,18.56101047,18.54788985,22.09056949,-3.542679643
9312.000001,14.68959419,1.254884056,18.56101047,18.43373754,23.2919161,-4.858178564
9313.000001,15.58454369,1.190239729,18.56271865,18.54934306,22.09408522,-3.544742159
9314.000001,16.47747446,1.125720452,18.56271865,18.54903,20.89643203,-2.347402029
9315.000001,15.58471955,1.190319542,18.56442529,18.55079625,22.09759821,-3.546801965
9316.000001,14.68994269,1.255044426,18.56442529,18.43653069,23.29917847,-4.862647783
9317.000001,15.58489462,1.190399409,18.56612963,18.55224935,22.10110975,-3.548860394
9318.000001,16.47782809,1.125879443,18.56612963,18.55204792,20.90322369,-2.351175771
9319.000001,15.58507047,1.190479219,18.56612963,18.55370252,22.10259151,-3.548888985
9320.000001,14.69029118,1.255204783,18.56783243,18.43932375,23.30643207,-4.867108321
9321.000001,15.58524553,1.190559081,18.56783243,18.55515559,22.1061015,-3.550945915
9322.000001,16.47818169,1.126038413,18.56953367,18.55506555,20.91000822,-2.354942666
9323.000001,15.58542136,1.190638882,18.56953367,18.55660866,22.1096088,-3.55300014
9324.000001,14.69063964,1.255365129,18.57123336,18.44211673,23.31367877,-4.871562043
9325.000001,15.58559641,1.19071874,18.57123336,18.55806172,22.11311558,-3.555053867
9326.000001,16.47853527,1.126197382,18.57123336,18.55808328,20.9148744,-2.35679112
9327.000001,17.3692605,1.061815947,18.57293077,18.44295778,19.72103407,-1.278076291
9328.000001,16.47871247,1.126276828,18.57293077,18.55959201,20.91826156,-2.358669547
9329.000001,15.58594765,1.190878358,18.57462662,18.56096775,22.12012085,-3.559153101
9330.000001,14.69116227,1.255605628,18.57462662,18.44630604,23.32240573,-4.876099694
9331.000001,15.58612268,1.190958203,18.57632093,18.56242066,22.12362179,-3.561201135
9332.000001,16.47906558,1.126435809,18.57632093,18.56260956,20.92503309,-2.362423521
9333.000001,17.36979527,1.062053318,18.57801294,18.4476487,19.73084029,-1.283191592
