Time	Pmax	V2	duty	V4	V5	V6	Vsa	Isa
1.0000000000000007	5.7686565412053223	3.6042865946553735	0	0	1	1.7821204153517773	2.7821204153517773	0.24444121704547683
1.9999999999998905	5.7686565412053223	5.3907447371370267	1	0	1	1.6408058299091328	2.6408058299091328	0.2445792071092967
2.9999999999997806	5.7686565412053223	7.1750427389275035	1	0	1	1.4589920942145831	2.4589920942145831	0.24472568194155997
3.9999999999996705	5.7762875785204191	8.9583486449140555	1	0	1	1.2678467634251658	2.2678467634251658	0.244874111654525
5.0000000000000044	5.7762875785204191	10.70238665026071	1	0	2	0.096070062296393033	2.096070062296393	0.24501848328029041
6.0000000000003384	5.7762875785204191	11.003600655579868	1	0	3	-1.0339411879489109	1.9660588120510891	0.24515410568248797
7.0000000000006724	5.7839218061327005	9.8626986921084718	1	0	4	-2.1085515722652985	1.8914484277347012	0.24527812048091846
8.0000000000010054	5.7839218061327005	7.2800305445416686	1	0	5	-3.1237812068195252	1.876218793180475	0.24538969500831342
9.0000000000004512	5.7839218061327005	3.2555811445679907	1	0	6	-4.0846983836935484	1.9153016163064513	0.2454898904158398
9.999999999999897	5.7915592028997143	0.38227804873601245	1	0	6	0.17759513415434114	6.1775951341543411	0.24470529425002496
10.999999999999343	5.7915592028997143	0.38621491182030504	0	0	6	0.28831897611482038	6.2883189761148204	0.24479048033043682
11.999999999998789	5.7915592028997143	0.38568987483987105	0	0	6	0.27856269775836484	6.2785626977583648	0.24490090844153656
12.999999999998234	5.7991997476123469	0.38573493101899392	0	0	6	0.2789595937872198	6.2789595937872198	0.24500920847714269
13.99999999999768	5.7991997476123469	0.38574657049877892	0	0	6	0.27919556147532365	6.2791955614753237	0.24511754226352878
14.999999999997126	5.7991997476123469	0.38575610892296791	0	0	6	0.27931865071045792	6.2793186507104579	0.24522590003073219
15.999999999996572	5.7991997476123469	0.38576647282367932	0	0	6	0.27946354931139705	6.2794635493113971	0.24533425335704351
16.999999999997794	5.806843418994851	0.38577672282701059	0	0	6	0.27960622550629921	6.2796062255062992	0.24544260757153324
17.999999999999016	5.806843418994851	0.38578698113837279	0	0	6	0.27974898633093304	6.279748986330933	0.24555096089784456
19.000000000000238	5.806843418994851	0.34635323951481528	1	0	7	-0.72010823803717194	6.2798917619628281	0.24565931422415588
20.00000000000146	5.8144925728056336	0.29239767868411393	1	0	8	-0.71064042669323779	7.2893595733067622	0.24555620736776973
21.000000000002682	5.8144925728056336	0.23686928417517952	1	0	9	-1.025025938390316	7.974974061609684	0.24552094934904289
22.000000000003904	5.8144925728056336	0.23240110828493224	1	0	10	-0.34747040400331564	9.6525295959966844	0.24527786379735517
23.000000000005127	5.8221448080144862	0.19515418816394381	1	0	11	-0.60527043160828597	10.394729568391714	0.24523074060311956
24.000000000006349	5.8221448080144862	0.17232397814474773	1	0	12	-0.63643144920456685	11.363568550795433	0.24513611407428471
25.000000000007571	5.8221448080144862	0.16872079343932553	1	0	13	-0.47590426656137552	12.524095733438624	0.2450012601684648
26.000000000008793	5.8298001031330404	0.15217435553107528	1	0	14	-0.27952031586125869	13.720479684138741	0.24485870042667557
27.000000000010015	5.8298001031330404	0.13136180425938182	1	0	15	-0.46176843045205729	14.538231569547943	0.24479527382936794
28.000000000011237	5.8298001031330404	0.11627934208482509	1	0	16	-0.50031581651587409	15.499684183484126	0.24470095461026631
29.000000000012459	5.8374584366064433	0.10408873012611644	1	0	17	-0.52037416815020521	16.479625831849795	0.24460094039113756
30.000000000013682	5.8374584366064433	0.093521923843418175	1	0	18	-0.52223259268554401	17.477767407314456	0.24449257551850678
31.000000000014904	5.8374584366064433	0.083865583944052885	1	0	19	-0.51664950130874132	18.483350498691259	0.24437143508748704
32.000000000016122	5.8374584366064433	0.074793910693827834	1	0	20	-0.50904920296815348	19.490950797031847	0.24422230282539203
33.000000000013792	5.8451221588458182	0.066174726891911118	1	0	21	-0.50103070263370597	20.498969297366294	0.24400538123359183
34.000000000011461	5.8451221588458182	0.057932651133661389	1	0	22	-0.49298705576349278	21.507012944236507	0.24362286765722274
35.00000000000913	5.8451221588458182	0.050014321542074566	1	0	23	-0.48527891902097764	22.514721080979022	0.24283957245074816
36.0000000000068	5.8527888735749807	0.04504572697042647	1	0	24	-0.48603709252608596	23.513962907473914	0.24112931029662832
37.000000000004469	5.8527888735749807	0.041430436013338567	1	0	25	-0.49272019970561587	24.507279800294384	0.2373697824964438
38.000000000002139	5.8527888735749807	0.014680192188991407	1	0	26	-1.25272659567133	24.74727340432867	0.23601739584933057
38.999999999999808	5.8604585590269007	0.15245562283369071	0	0	26	1.3759923457727155	27.375992345772715	0.19392853900512819
39.999999999997478	5.8604585590269007	0.10368352114600488	0	0	26	0.030556841469593365	26.030556841469593	0.22275529332205224
40.999999999995147	5.8604585590269007	0.12510715743844278	0	0	26	0.860869529193792	26.860869529193792	0.20711789261440572
41.999999999992816	5.8681479597517354	0.09121329542496473	0	0	26	0.069862631567243483	26.069862631567243	0.22232035234992509
42.999999999990486	5.8681479597517354	0.13855766323267826	0	0	26	0.82524252332217429	26.825242523322174	0.20807184952786884
43.999999999988155	5.8681479597517354	0.069229045931719912	0	0	26	-0.51193681408264524	25.488063185917355	0.2301735584353537
44.999999999985825	5.8681479597517354	0.1126998926046457	0	0	26	0.49933820895809333	26.499338208958093	0.21506184566533193
45.999999999983494	5.8758498981833238	0.15257755149975291	0	0	26	1.3794704543925427	27.379470454392543	0.19428349418149082
