Time	V1	Duty	V3	V4	V5	vsa	Isa	Vpmax
1.0000000000000007	0.52636866949016414	0	-2.7222958472989141	5	0	2.2777041527010859	0.24454689562247722	5.7686565412053223
1.9999999999998905	0.47551446964803179	0	-1.1033191011578602	5	0	3.8966808988421398	0.24431609313424474	5.7686565412053223
2.9999999999997806	0.4457929699158143	0	-0.81230120717119458	5	0	4.1876987928288054	0.24436350631873438	5.7686565412053223
3.9999999999996705	0.48924320333821153	0	0.66059075266976652	5	0	5.6605907526697665	0.24416330912657713	5.7762875785204191
5.0000000000000044	0.23862756073076299	1	-5.6164344676492508	10	0	4.3835655323507492	0.24453923774814257	5.7762875785204191
6.0000000000003384	0.052182521603166498	1	-5.2387372995013983	15	0	9.7612627004986017	0.24352094740720531	5.7762875785204191
7.0000000000006724	-0.039602849306596549	0	-5.1055870557159579	20	0	14.894412944284042	0.24255266595218927	5.7839218061327005
8.0000000000010054	-0.082235043912904329	0	-5.0523037434438969	25	0	19.947696256556103	0.24149007771256947	5.7839218061327005
9.0000000000004512	-0.07203567093102449	0	-4.9409310660637615	30	0	25.059068933936238	0.23093559775588801	5.7839218061327005
9.999999999999897	0.090586969094158032	1	-0.30925971608494152	30	0	29.690740283915058	0.10552701112942486	5.7915592028997143
10.999999999999343	0.11261059850177139	0	0.26539087669017647	30	0	30.265390876690176	0.078298398875631392	5.7915592028997143
11.999999999998789	0.1040720182592506	0	0.039267011034773702	30	0	30.039267011034774	0.089272592873612666	5.7915592028997143
12.999999999998234	0.090566997067564825	0	-0.30489205842016176	30	0	29.695107941579838	0.10543570283516601	5.7991997476123469
13.99999999999768	0.11265751229824676	0	0.26595250720453834	30	0	30.265952507204538	0.078365321343198957	5.7991997476123469
14.999999999997126	0.10412057481385613	0	0.039413965306614784	30	0	30.039413965306615	0.089365361333193505	5.7991997476123469
15.999999999996572	0.090596057812713654	0	-0.30527991007165411	30	0	29.694720089928346	0.1055623144452511	5.7991997476123469
16.999999999997794	0.11271200002559033	0	0.26622101959194211	30	0	30.266221019591942	0.078446475981763797	5.806843418994851
17.999999999999016	0.1041696511984745	0	0.03953563660085635	30	0	30.039535636600856	0.089459224028587414	5.806843418994851
19.000000000000238	0.28784509927896018	1	4.6943297709033232	25	0	29.694329770903323	0.10568892960804988	5.806843418994851
20.00000000000146	0.29073650516109678	1	4.4987290172114847	20	0	24.498729017211485	0.23571594098825699	5.8144925728056336
21.000000000002682	-0.082576793135057003	0	-4.9958496452799999	25	0	20.00415035472	0.24287912836484793	5.8144925728056336
22.000000000003904	-0.10613933187462803	0	-5.0118434233127047	30	0	24.988156576687295	0.2327419785785878	5.8144925728056336
23.000000000005127	0.27206493715300295	1	4.9998762785975082	25	0	29.999876278597508	0.091520554690305289	5.8221448080144862
24.000000000006349	0.28821329887951752	1	5.0109745723968047	20	0	25.010974572396805	0.23275771354747121	5.8221448080144862
25.000000000007571	-0.082698418971368065	0	-4.9758974132131293	25	0	20.024102586786871	0.24330558545671011	5.8221448080144862
26.000000000008793	-0.10613840257498107	0	-5.0111613474363566	30	0	24.988838652563643	0.23312255592600195	5.8298001031330404
27.000000000010015	0.27206606285169666	1	4.9998766458504278	25	0	29.999876645850428	0.091654325018453164	5.8298001031330404
28.000000000011237	0.28821691026378149	1	5.0109702032618344	20	0	25.010970203261834	0.23314269981256075	5.8298001031330404
29.000000000012459	-0.082692200363344653	0	-4.9758935396178607	25	0	20.024106460382139	0.24373840190605733	5.8374584366064433
30.000000000013682	-0.10613468166784545	0	-5.011192802126196	30	0	24.988807197873804	0.23350840905322912	5.8374584366064433
31.000000000014904	0.2720672190254424	1	4.9998546872512328	25	0	29.999854687251233	0.091788944445170273	5.8374584366064433
32.000000000016122	0.28822052359811318	1	5.0109651534531388	20	0	25.010965153453139	0.23352747646754324	5.8374584366064433
33.000000000013792	-0.082685980854719732	0	-4.9758896842042475	25	0	20.024110315795753	0.24417121480269088	5.8451221588458182
34.000000000011461	-0.10613096117384732	0	-5.0112243567085351	30	0	24.988775643291465	0.23389404546492187	5.8451221588458182
35.00000000000913	0.27206837357802166	1	4.9998327479951072	25	0	29.999832747995107	0.09192336136720769	5.8451221588458182
36.0000000000068	0.28822413609833997	1	5.0109601044266867	20	0	25.010960104426687	0.23391202930156396	5.8527888735749807
37.000000000004469	-0.082679760660900145	0	-4.975885820790289	25	0	20.024114179209711	0.2446040170411834	5.8527888735749807
38.000000000002139	-0.11623704714071158	0	-5.4244555623833115	30	0	24.575544437616688	0.23708221519314066	5.8527888735749807
38.999999999999808	0.10379750280687093	0	0.071511924513639968	30	0	30.07151192451364	0.08861517386549167	5.8604585590269007
39.999999999997478	0.090794068098569464	0	-0.30519980832522364	30	0	29.694800191674776	0.10642450121167712	5.8604585590269007
40.999999999995147	0.11314096722564748	0	0.26856529415738706	30	0	30.268565294157387	0.079081765136379545	5.8604585590269007
41.999999999992816	0.10455995692055829	0	0.040522492111360719	30	0	30.040522492111361	0.09020502389489593	5.8681479597517354
42.999999999990486	0.090855767770442103	0	-0.3087875437822909	30	0	29.691212456217709	0.10669772620985896	5.8681479597517354
43.999999999988155	0.11320019976606278	0	0.26863629864417504	30	0	30.268636298644175	0.079171574185465943	5.8681479597517354
44.999999999985825	0.10460894729404613	0	0.04062621494292884	30	0	30.040626214942929	0.090298641453046002	5.8681479597517354
45.999999999983494	0.090884417032276843	0	-0.30917875766728997	30	0	29.69082124233271	0.1068234070089602	5.8758498981833238
