Time	Duty	V3	V4	V5	vsa	Isa	Vpmax
10711.000001723367	0.14622007855295102	-0.98077585998748518	16	0	15.019224140012515	1.2269931719544047	18.49817197322426
10712.000001723571	0.13260744188078549	-1.0160360382200171	17	0	15.983963961779983	1.1572888531929948	18.49817197322426
10713.000001723774	0.198783238018296	0.98439316637278296	16	0	16.984393166372783	1.0849782832167421	18.498062392325142
10714.000001723978	0.21107307136794512	1.0145727158248512	15	0	16.014572715824851	1.155072261838086	18.498062392325142
10715.000001724182	0.14622022011529023	-0.98077575767729108	16	0	15.019224242322709	1.2269863702840667	18.498062392325142
10716.000001724386	0.13260746978000004	-1.0160361432633724	17	0	15.983963856736628	1.157279493568808	18.497950493516559
10717.000001724589	0.19878316465672688	0.98439309945836939	16	0	16.984393099458369	1.0849663425460676	18.497950493516559
10718.000001724793	0.21107309233673538	1.0145727569816927	15	0	16.014572756981693	1.1550626908274353	18.497950493516559
10719.000001724997	0.14622035235201364	-0.98077566451574683	16	0	15.019224335484253	1.2269793181474142	18.497836275779061
10720.0000017252	0.13260748926399815	-1.0160362500788782	17	0	15.983963749921122	1.1572698905837342	18.497836275779061
10721.000001725404	0.19878308346015022	0.98439302443506094	16	0	16.984393024435061	1.084954170949004	18.497836275779061
10722.000001725608	0.21107310488863862	1.0145727893623473	15	0	16.014572789362347	1.1550528817849681	18.49771973809926
10723.000001725812	0.14622047548842185	-0.98077557528162096	16	0	15.019224424718379	1.2269720102153769	18.49771973809926
10724.000001726015	0.13260750011261799	-1.0160363645520203	17	0	15.98396363544798	1.1572600424614166	18.49771973809926
10725.000001726219	0.1987829952701107	0.98439296265617315	16	0	16.984392962656173	1.084941761320124	18.497600879469836
10726.000001726423	0.21107310908667287	1.0145728155628042	15	0	16.014572815562804	1.1550428169471161	18.497600879469836
10727.000001726627	0.14622059009038771	-0.9807754760957561	16	0	15.019224523904244	1.2269644518170253	18.497600879469836
10728.00000172683	0.13260750322601075	-1.0160364651648361	17	0	15.983963534835164	1.1572499509782119	18.497479698889329
10729.000001727034	0.19878289919325814	0.98439288995347596	16	0	16.984392889953476	1.0849291136594275	18.497479698889329
10730.000001727238	0.21107310500587406	1.014572836522813	15	0	16.014572836522813	1.1550325211828749	18.497479698889329
10731.000001727441	0.14622069562275475	-0.98077538116630691	16	0	15.019224618833693	1.2269566411760024	18.497356195362343
10732.000001727645	0.13260749786784859	-1.0160365708156416	17	0	15.983963429184358	1.1572396161341203	18.497356195362343
10733.000001727849	0.19878279521853492	0.98439280547832197	16	0	16.984392805478322	1.0849162386250555	18.497356195362343
10734.000001728053	0.21107309320710543	1.0145728653646167	15	0	16.014572865364617	1.1550219767286762	18.497230367899398
