Time	V1	Duty	V3	V4	V5	vsa	Isa	Vpmax
22236.000004071317	0.12102266551997337	1	-1.0137252996521831	18	0	16.986274700347817	1.128993787347099	19.191119563817658
22237.00000407152	0.18847279302162112	1	0.98670510950194057	17	0	17.986705109501941	1.0587740675305213	19.193731164958304
22238.000004071724	0.19959401820007275	1	1.0126758772530557	16	0	17.012675877253056	1.127451838556226	19.196330394832835
22239.000004071928	0.13331385004011859	1	-0.98343044011981817	17	0	16.016569559880182	1.1975687996823581	19.198919958147158
22240.000004072132	0.12104515198762414	1	-1.01373148451475	18	0	16.98626851548525	1.1296182051978576	19.201499856775001
22241.000004072335	0.18849188586197591	1	0.98669902255805653	17	0	17.986699022558057	1.0593514438994589	19.204070092694081
22242.000004072539	0.19961600929589188	1	1.0126804456694778	16	0	17.012680445669478	1.1280669518498598	19.206630667984889
22243.000004072743	0.21222724484536104	1	1.0165758035650612	15	0	16.016575803565061	1.1982260232912267	19.210454069003088
22244.000004072946	0.1473799539174582	1	-0.98044266312243344	16	0	15.019557336877567	1.2683285799397481	19.212990498719289
22245.00000407315	0.13380681969557262	1	-1.0161128602359515	17	0	15.983887139764049	1.2008448155853557	19.215517275893976
22246.000004073354	0.12110299009760506	1	-1.0157571190201153	18	0	16.984242880979885	1.1306693927792821	19.218034403053039
22247.000004073558	0.18852096313587813	1	0.98657508758716261	17	0	17.986575087587163	1.0602003825965767	19.220541882817709
22248.000004073761	0.19964810247606266	1	1.0126804823351883	16	0	17.012680482335188	1.1289631451916193	19.223039717903415
22249.000004073965	0.21226419850836123	1	1.0165844395315595	15	0	16.01658443953156	1.1991829858004621	19.225527911118323
22250.000004074169	0.1474223875330965	1	-0.98043256176996962	16	0	15.01956743823003	1.2693513475880991	19.228006465362203
22251.000004074373	0.13384378159839955	1	-1.0161238630174996	17	0	15.9838761369825	1.201794091798547	19.230475383625123
22252.000004074576	0.12113459778054982	1	-1.0157675960855563	18	0	16.984232403914444	1.131547143984335	19.232934668986239
22253.00000407478	0.1885477989415503	1	0.98656640715421062	17	0	17.986566407154211	1.0610118934550883	19.235384324612625
22254.000004074984	0.19967898719972854	1	1.0126869018767408	16	0	17.012686901876741	1.1298276092475135	19.237824353757961
22255.000004075187	0.21229982813783163	1	1.0165931851535746	15	0	16.016593185153575	1.2001064106925696	19.240254759761413
22256.000004075391	0.14746327921871843	1	-0.9804228290407675	16	0	15.019577170959233	1.2703381173650996	19.242675546046428
22257.000004075595	0.13387942783150217	1	-1.0161343917898318	17	0	15.983865608210168	1.2027101394807005	19.245086716119602
22258.000004075799	0.12116509729740685	1	-1.0157776442206945	18	0	16.984222355779306	1.1323942814556176	19.247488273569402
22259.000004076002	0.18857370380952337	1	0.98655805692865073	17	0	17.986558056928651	1.0617951140545756	19.249880222065237
22260.000004076206	0.19970878950508081	1	1.0126930986523668	16	0	17.012693098652367	1.130661928527843	19.252262565356105
22261.00000407641	0.13344208679254085	1	-0.98342320799266503	17	0	16.016576792007335	1.2009092884568418	19.252262565356105
22262.000004076614	0.12115294848483477	1	-1.0137834165394075	18	0	16.986216583460592	1.1326371627262688	19.254087906046188
22263.000004076817	0.18858088172970836	1	0.98665169067374237	17	0	17.986651690673742	1.0620711385911363	19.254087906046188
22264.000004077021	0.19971531402470502	1	1.0126806691853893	16	0	17.012680669185389	1.130878519717271	19.25593654453035
22265.000004077225	0.13345011349663932	1	-0.9834208429423299	17	0	16.01657915705767	1.2011349461715781	19.25593654453035
22266.000004077428	0.12116012495650355	1	-1.0137849525098019	18	0	16.986215047490198	1.1328530469256748	19.25593654453035
22267.000004077632	0.1885871937696309	1	0.9866500199734034	17	0	17.986650019973403	1.0622773807256181	19.257783495291612
22268.000004077836	0.19972240874607192	1	1.0126823730822174	16	0	17.012682373082217	1.131093519290971	19.257783495291612
22269.00000407804	0.13345811146400399	1	-0.98341870052928115	17	0	16.016581299470719	1.2013597654458863	19.259628758479352
22270.000004078243	0.12116727333816391	1	-1.0137864952887945	18	0	16.986213504711206	1.1330681388699304	19.259628758479352
22271.000004078447	0.18859348274532839	1	0.98664837859038457	17	0	17.986648378590385	1.0624828874483683	19.261472334248516
22272.000004078651	0.19972947380340111	1	1.0126840285459906	16	0	17.012684028545991	1.1313077372676617	19.261472334248516
22273.000004078855	0.1334660765487953	1	-0.98341657087122769	17	0	16.016583429128772	1.2015837391743389	19.263314222759583
22274.000004079058	0.12117439409327355	1	-1.0137880173779514	18	0	16.986211982622049	1.1332824385590357	19.263314222759583
22275.000004079262	0.18859974857890027	1	0.98664676135794238	17	0	17.986646761357942	1.0626876481012459	19.265155325824168
22276.000004079466	0.19973651186246544	1	1.0126856957153336	16	0	17.012685695715334	1.1315211594364882	19.265155325824168
22277.000004079669	0.13347400834860157	1	-0.98341447112656155	17	0	16.016585528873438	1.2018068709096497	19.266994738548938
22278.000004079873	0.12118148608352042	1	-1.0137895546863902	18	0	16.98621044531361	1.1334959495457042	19.266994738548938
22279.000004080077	0.18860598983399562	1	0.98664512652259262	17	0	17.986645126522593	1.0628916840005331	19.268832461121093
22280.000004080281	0.19974352277972676	1	1.0126873654563617	16	0	17.012687365456362	1.1317338000083055	19.268832461121093
22281.000004080484	0.13348190722004213	1	-0.98341239713633399	17	0	16.016587602863666	1.2020291642045322	19.270668493733197
22282.000004080688	0.12118855038413817	1	-1.0137910817101634	18	0	16.986208918289837	1.1337086824880771	19.270668493733197
22283.000004080892	0.18861220758452305	1	0.98664350206880513	17	0	17.986643502068805	1.0630949880408025	19.272502836583172
22284.000004081096	0.19975050517214576	1	1.0126890012434409	16	0	17.012689001243441	1.1319456696412544	19.272502836583172
22285.000004081299	0.13348977518025257	1	-0.98341030086406533	17	0	16.016589699135935	1.2022506261644139	19.27433548987425
22286.000004081503	0.12119558766090627	1	-1.0137925875439109	18	0	16.986207412456089	1.1339206338334407	19.27433548987425
22287.000004081707	0.18861840245494663	1	0.98664189546790482	17	0	17.986641895467905	1.0632975673274814	19.276166453814916
22288.00000408191	0.19975746076512188	1	1.012690643336903	16	0	17.012690643336903	1.1321567612299077	19.276166453814916
22289.000004082114	0.133497611113953	1	-0.98340821952532309	17	0	16.016591780474677	1.2024712567892948	19.27799572861888
