Time	Duty	vsa	Isa	Vpmax
18340.000003277597	0.21286680816065057	16.014936720655029	1.2149177024411983	19.471587283483693
18341.000003277801	0.14809591842197722	15.019594688102591	1.2863191294343324	19.471587283483693
18342.000003278004	0.13441739183209622	15.98366804093448	1.2171684531381288	19.471587283483693
18343.000003278208	0.2005005482841806	16.984046772269771	1.1453661912241841	19.471587283483693
18344.000003278412	0.21286724049616085	16.014936782287325	1.2149317925036485	19.471587283483693
18345.000003278616	0.14809635985488145	15.01959475066546	1.2863327949474979	19.471587283483693
18346.000003278819	0.13441782772392769	15.983667968844388	1.2171825378715084	19.472126452134955
18347.000003279023	0.20050097251765364	16.984046712300049	1.1453806862959937	19.472126452134955
18348.000003279227	0.2128676735342406	16.014936866156496	1.2149458790133849	19.472126452134955
18349.000003279431	0.14809680109730464	15.019594813006304	1.286346453355236	19.472126452134955
18350.000003279634	0.13441826380408251	15.983667905216519	1.2171966208285312	19.472126452134955
18351.000003279838	0.20050139646362869	16.984046646676486	1.1453951778150895	19.472126452134955
18352.000003280042	0.2128681067613355	16.014936957016356	1.2149599655231214	19.472126452134955
18353.000003280245	0.14809724237811908	15.019594878565064	1.2863601099866173	19.472126452134955
18354.000003280449	0.13441870005068371	15.983667848665595	1.2172106984564834	19.472126452134955
18355.000003280653	0.20050181978680109	16.984046569181331	1.1454096657814716	19.47266472029365
18356.000003280857	0.21286853921485135	16.0149370318195	1.2149740413747168	19.47266472029365
18357.00000328106	0.14809768362226178	15.019594946747169	1.2863737595125713	19.47266472029365
18358.000003281264	0.13441913644481226	15.98366779990465	1.217224772531722	19.47266472029365
18359.000003281468	0.20050224336513356	16.984046500991834	1.1454241501951401	19.47266472029365
18360.000003281672	0.21286897129390248	16.014937100229751	1.2149881172263122	19.47266472029365
18361.000003281875	0.14809749673583511	15.019591180045667	1.2863694021092442	19.47266472029365
18362.000003282079	0.13441841218038217	15.983664066557035	1.2172023424739109	19.47266472029365
18363.000003282283	0.20050103489919713	16.984043035729098	1.1453835000452273	19.47266472029365
18364.000003282486	0.21286717119518803	16.014933144267463	1.2149288721730045	19.47266472029365
18365.00000328269	0.14809567802005028	15.01959081631019	1.2863096845450173	19.471776572959197
18366.000003282894	0.13441667232861684	15.983664363540852	1.217142724385667	19.471776572959197
18367.000003283098	0.20049940017882281	16.984043391657384	1.1453240240655305	19.471776572959197
18368.000003283301	0.2128654475842281	16.014932799351865	1.2148693073754657	19.471776572959197
18369.000003283505	0.14809385811769832	15.019590493210476	1.2862499616517198	19.471016527618705
18370.000003283709	0.13441493195986992	15.983664651182403	1.2170831045210662	19.471016527618705
18371.000003283913	0.20049776374540379	16.984043703687465	1.1452645480858337	19.471016527618705
18372.000003284116	0.21286372378000334	16.014932449696456	1.2148097354724996	19.470255496145718
18373.00000328432	0.14809203787500125	15.019590160623276	1.2861902387584223	19.470255496145718
18374.000003284524	0.13441319352806802	15.983664990609084	1.2170234793273949	19.470255496145718
18375.000003284727	0.2004961281970406	16.984044038841891	1.1452050650007095	19.469493723539365
18376.000003284931	0.21286199992629426	16.014932098958031	1.2147501671222471	19.469493723539365
18377.000003285135	0.1480902181422353	15.019589843871756	1.2861305158651248	19.469493723539365
